fetched_utc,quote_utc,root,expiry,type,strike,spot,bid,bid_size,ask,ask_size,last,volume,open_interest,iv,delta,gamma,theta,vega,rho
2026-09-01T17:22:11Z,2026-09-01 17:21:31,SPXW,2026-09-01,C,6875.0,7633.7402,749.6,1.0,769.0,1.0,0.0,0.0,0.0,2.3486,0.9996,0.0,-0.025,0.0021,0.0
2026-09-01T17:22:11Z,2026-09-01 17:21:31,SPXW,2026-09-01,P,6875.0,7633.7402,0.0,0.0,0.05,1575.0,0.05,0.0,214.0,1.7379,-0.0004,0.0,-0.025,0.0021,0.0
2026-09-01T17:22:11Z,2026-09-01 17:21:31,SPXW,2026-09-01,C,6900.0,7633.7402,728.3,1.0,744.0,1.0,769.75,0.0,1.0,2.702,0.9996,0.0,-0.025,0.0021,0.0
2026-09-01T17:22:11Z,2026-09-01 17:21:31,SPXW,2026-09-01,P,6900.0,7633.7402,0.0,0.0,0.05,1641.0,0.03,1.0,718.0,1.6816,-0.0004,0.0,-0.025,0.0021,0.0
2026-09-01T17:22:11Z,2026-09-01 17:21:31,SPXW,2026-09-01,C,6925.0,7633.7402,703.3,1.0,719.0,1.0,0.0,0.0,0.0,2.6188,0.9995,0.0,-0.025,0.0022,0.0
2026-09-01T17:22:11Z,2026-09-01 17:21:31,SPXW,2026-09-01,P,6925.0,7633.7402,0.0,0.0,0.05,1426.0,0.05,0.0,305.0,1.6255,-0.0005,0.0,-0.025,0.0022,0.0
2026-09-01T17:22:11Z,2026-09-01 17:21:31,SPXW,2026-09-01,C,6950.0,7633.7402,678.3,1.0,694.0,1.0,0.0,0.0,0.0,2.5357,0.9995,0.0,-0.025,0.0023,0.0
2026-09-01T17:22:11Z,2026-09-01 17:21:31,SPXW,2026-09-01,P,6950.0,7633.7402,0.0,0.0,0.05,1416.0,0.05,0.0,237.0,1.5694,-0.0005,0.0,-0.025,0.0023,0.0
2026-09-01T17:22:11Z,2026-09-01 17:21:31,SPXW,2026-09-01,C,6975.0,7633.7402,649.6,1.0,669.0,1.0,0.0,0.0,0.0,2.0584,0.9995,0.0,-0.025,0.0024,0.0
2026-09-01T17:22:11Z,2026-09-01 17:21:31,SPXW,2026-09-01,P,6975.0,7633.7402,0.0,0.0,0.05,1391.0,0.05,0.0,216.0,1.5134,-0.0005,0.0,-0.025,0.0024,0.0
2026-09-01T17:22:11Z,2026-09-01 17:21:31,SPXW,2026-09-01,C,7000.0,7633.7402,624.6,1.0,644.0,1.0,647.88,1.0,1.0,1.986,0.9995,0.0,-0.025,0.0024,0.0
2026-09-01T17:22:11Z,2026-09-01 17:21:31,SPXW,2026-09-01,P,7000.0,7633.7402,0.0,0.0,0.05,1493.0,0.03,1.0,774.0,1.4575,-0.0005,0.0,-0.025,0.0024,0.0
2026-09-01T17:22:11Z,2026-09-01 17:21:31,SPXW,2026-09-01,C,7025.0,7633.7402,599.6,1.0,619.0,1.0,0.0,0.0,0.0,1.9135,0.9995,0.0,-0.025,0.0025,0.0
2026-09-01T17:22:11Z,2026-09-01 17:21:31,SPXW,2026-09-01,P,7025.0,7633.7402,0.0,0.0,0.05,1353.0,0.05,0.0,171.0,1.4017,-0.0005,0.0,-0.025,0.0025,0.0
2026-09-01T17:22:11Z,2026-09-01 17:21:31,SPXW,2026-09-01,C,7050.0,7633.7402,574.6,1.0,594.0,1.0,0.0,0.0,0.0,1.841,0.9994,0.0,-0.025,0.0026,0.0
2026-09-01T17:22:11Z,2026-09-01 17:21:31,SPXW,2026-09-01,P,7050.0,7633.7402,0.0,0.0,0.05,1362.0,0.03,1.0,737.0,1.3459,-0.0006,0.0,-0.025,0.0026,0.0
2026-09-01T17:22:11Z,2026-09-01 17:21:31,SPXW,2026-09-01,C,7070.0,7633.7402,558.3,1.0,573.8,1.0,0.0,0.0,0.0,2.1226,0.9994,0.0,-0.025,0.0027,0.0
2026-09-01T17:22:11Z,2026-09-01 17:21:31,SPXW,2026-09-01,P,7070.0,7633.7402,0.0,0.0,0.05,1171.0,0.05,0.0,31.0,1.3013,-0.0006,0.0,-0.025,0.0027,0.0
2026-09-01T17:22:11Z,2026-09-01 17:21:31,SPXW,2026-09-01,C,7075.0,7633.7402,549.6,1.0,569.0,1.0,0.0,0.0,0.0,1.7685,0.9994,0.0,-0.025,0.0027,0.0
2026-09-01T17:22:11Z,2026-09-01 17:21:31,SPXW,2026-09-01,P,7075.0,7633.7402,0.0,0.0,0.05,1283.0,0.05,0.0,196.0,1.2902,-0.0006,0.0,-0.025,0.0027,0.0
2026-09-01T17:22:11Z,2026-09-01 17:21:31,SPXW,2026-09-01,C,7080.0,7633.7402,548.3,1.0,563.8,1.0,0.0,0.0,0.0,2.0894,0.9994,0.0,-0.025,0.0028,0.0
2026-09-01T17:22:11Z,2026-09-01 17:21:31,SPXW,2026-09-01,P,7080.0,7633.7402,0.0,0.0,0.05,1177.0,0.05,0.0,21.0,1.279,-0.0006,0.0,-0.025,0.0028,0.0
2026-09-01T17:22:11Z,2026-09-01 17:21:31,SPXW,2026-09-01,C,7090.0,7633.7402,538.3,1.0,553.8,1.0,0.0,0.0,0.0,2.0561,0.9994,0.0,-0.025,0.0028,0.0
2026-09-01T17:22:11Z,2026-09-01 17:21:31,SPXW,2026-09-01,P,7090.0,7633.7402,0.0,0.0,0.05,1201.0,0.05,0.0,28.0,1.2567,-0.0006,0.0,-0.025,0.0028,0.0
2026-09-01T17:22:11Z,2026-09-01 17:21:31,SPXW,2026-09-01,C,7100.0,7633.7402,528.3,1.0,543.8,1.0,671.16,0.0,1.0,2.0228,0.9994,0.0,-0.025,0.0028,0.0
2026-09-01T17:22:11Z,2026-09-01 17:21:31,SPXW,2026-09-01,P,7100.0,7633.7402,0.0,0.0,0.05,1268.0,0.05,2.0,278.0,1.2345,-0.0006,0.0,-0.025,0.0028,0.0
2026-09-01T17:22:11Z,2026-09-01 17:21:31,SPXW,2026-09-01,C,7110.0,7633.7402,514.6,1.0,533.8,1.0,0.0,0.0,0.0,1.6355,0.9994,0.0,-0.025,0.0029,0.0
2026-09-01T17:22:11Z,2026-09-01 17:21:31,SPXW,2026-09-01,P,7110.0,7633.7402,0.0,0.0,0.05,1170.0,0.05,0.0,134.0,1.2122,-0.0006,0.0,-0.025,0.0029,0.0
2026-09-01T17:22:11Z,2026-09-01 17:21:31,SPXW,2026-09-01,C,7120.0,7633.7402,508.3,1.0,523.8,1.0,0.0,0.0,0.0,1.9562,0.9994,0.0,-0.025,0.0029,0.0
2026-09-01T17:22:11Z,2026-09-01 17:21:31,SPXW,2026-09-01,P,7120.0,7633.7402,0.0,0.0,0.05,1138.0,0.07,0.0,29.0,1.1899,-0.0006,0.0,-0.025,0.0029,0.0
2026-09-01T17:22:11Z,2026-09-01 17:21:31,SPXW,2026-09-01,C,7125.0,7633.7402,499.6,1.0,518.8,1.0,0.0,0.0,0.0,1.5926,0.9994,0.0,-0.025,0.003,0.0
2026-09-01T17:22:11Z,2026-09-01 17:21:31,SPXW,2026-09-01,P,7125.0,7633.7402,0.0,0.0,0.05,1202.0,0.07,0.0,458.0,1.1788,-0.0006,0.0,-0.025,0.003,0.0
2026-09-01T17:22:11Z,2026-09-01 17:21:31,SPXW,2026-09-01,C,7130.0,7633.7402,494.6,1.0,513.6,1.0,0.0,0.0,0.0,1.5439,0.9994,0.0,-0.025,0.003,0.0
2026-09-01T17:22:11Z,2026-09-01 17:21:31,SPXW,2026-09-01,P,7130.0,7633.7402,0.0,0.0,0.05,1071.0,0.1,0.0,262.0,1.1677,-0.0006,0.0,-0.025,0.003,0.0
2026-09-01T17:22:11Z,2026-09-01 17:21:31,SPXW,2026-09-01,C,7140.0,7633.7402,484.6,1.0,503.8,1.0,0.0,0.0,0.0,1.5496,0.9994,0.0,-0.025,0.003,0.0
2026-09-01T17:22:11Z,2026-09-01 17:21:31,SPXW,2026-09-01,P,7140.0,7633.7402,0.0,0.0,0.05,1185.0,0.05,0.0,343.0,1.1454,-0.0006,0.0,-0.025,0.003,0.0
